,index,ticker,activity_domain,market_cap,net_revenue_y1,net_revenue_y2,net_revenue_y3,net_revenue_y4,net_income_y1,net_income_y2,net_income_y3,net_income_y4,earnings_per_share_y0,earnings_per_share_y1,earnings_per_share_y2,earnings_per_share_y3,earnings_per_share_y4,forward_earnings_per_share,price_earnings_ratio,forward_price_earnings_ratio,projected_earnings_growth,free_cash_flow,return_on_equity_y0,return_on_equity_y1,return_on_equity_y2,return_on_equity_y3,return_on_equity_y4,dividend_payout_ratio,price_to_free_cash_flow,stock_price,debt_to_equity_ratio_y1,debt_to_equity_ratio_y2,debt_to_equity_ratio_y3,return_on_assets_y1,return_on_assets_y2,return_on_assets_y3,return_on_assets_y4,return_on_investments_y1,return_on_investments_y2,return_on_investments_y3,return_on_investments_y4,price_to_earnings_growth,price_to_book_ratio
242,382,PGR,Financial Services,73829736448,49586400000.0,47676500000.0,42638100000.0,38997700000.0,721500000.0,3350900000.0,5704600000.0,3970300000.0,2.92,1.19,5.69,9.71,6.75,7.32,43.198627,17.23224,5.901452054794521,10434387968,0.10776,0.04540305833490655,0.1837962658241734,0.3348045027173594,0.2903709446215955,0.1375,7.095811098750206,126.5,0.40200742558681013,0.2686983040435288,0.31669855504560235,0.009560723514211887,0.047107994539751986,0.08899768012568196,0.07232495313806464,0.013473817095967566,0.06504821010170031,0.12002028179918915,0.10114305948647664,1.34,4.5528045
243,383,PLD,Real Estate,112810606592,5973692000.0,4759440000.0,4438735000.0,3330621000.0,3364856000.0,2939723000.0,1481814000.0,1572959000.0,3.2,4.28,3.97,2.02,2.48,2.8,38.175,43.628574,13.633929375,4890878976,0.07153,0.06320487961800905,0.08794489990134584,0.04634789802320169,0.06943672721209747,0.8973,23.14858539619689,122.6,0.44848196795621537,0.543380142079099,0.5422336304214495,0.03828161199856451,0.05026351506389026,0.026430283917748692,0.03929268819702312,0.3469317854461404,0.3413932572891425,0.19492387148984466,0.2521830110795077,-6.89,2.1133852
244,385,PEG,Utilities,30197360640,9800000000.0,9722000000.0,9603000000.0,10076000000.0,1031000000.0,-648000000.0,1905000000.0,1693000000.0,4.64,2.07,-1.29,3.76,3.33,3.69,13.043104,16.401083,3.5347161637931035,-16125000,0.19522,0.08614639037433156,-0.05793473401877514,0.1502958579881657,0.14410963568266938,0.3993,-1878.5838551516279,60.71,1.7078041443850267,1.7549396513187305,1.380276134122288,0.021162609302516525,-0.013224759688973244,0.03806193806193806,0.03547035407500524,0.3394797497530458,-0.18947368421052632,0.5767484105358764,0.517104459376909,3.59,1.9981511
245,386,PTC,Technology,16866485248,1933347000.0,1807159000.0,1458415000.0,1255631000.0,313081000.0,476923000.0,130695000.0,-27460000.0,2.67,2.67,4.08,1.13,-0.23,5.05,53.374527,28.219799,10.569213108614232,1185253888,0.12901,0.1363573013291615,0.2339614848013312,0.09087097635456472,-0.022845295915633803,0.0,14.247247961780154,142.68,0.6708101883508694,0.8085827199642084,0.8484885777696197,0.0667939191870403,0.10558240310254283,0.03863586242860074,-0.010305533163100638,0.0023177545310194003,0.009357658826386148,0.0011162448322325626,-0.0003084728045190247,3.2,6.511171
246,387,PSA,Real Estate,50192330752,4182163000.0,3415824000.0,2915068000.0,2846823000.0,4349147000.0,1953263000.0,1357213000.0,1520534000.0,23.53,23.64,9.91,6.29,7.3,11.8,12.099447,24.12712,1.0253769655758607,2303780352,0.42507,0.4317456009399804,0.2092368468214368,0.1585739093737524,0.16777545316289655,0.4329,21.85114996588008,286.33,0.682076025557205,0.8007645703986116,0.29735150692258683,0.2477820721800274,0.11237980202185065,0.11485699797555056,0.13378571043946896,15.771950883402477,2.356841461310411,1.7556691322379263,1.9803364347708305,1.5,8.740905
247,388,PHM,Consumer Cyclical,18205155328,16228995000.0,13926882000.0,11036082000.0,10212957000.0,2617317000.0,1946320000.0,1406839000.0,1016700000.0,12.02,11.07,7.44,5.19,3.67,11.9,6.9018297,6.971429,0.5799857737104825,941121024,0.31664,0.2936154617102033,0.2598726352774512,0.21413110432909402,0.1862708815026254,0.052399997,19.836115646524966,85.07,0.2952893270861505,0.35451774914664036,0.4816024806129812,0.17688739544412993,0.14576303351751427,0.11526272832128603,0.0948803879055922,17.834115795283424,19.829045896795883,39.56017659299252,17.011344242545928,1.39,1.8796874
248,390,PWR,Industrials,29097625600,17073903000.0,12980213000.0,11202672000.0,12112153000.0,491189000.0,485956000.0,445596000.0,402044000.0,3.34,3.42,3.45,3.15,2.76,8.41,60.00898,23.832342,7.135431736526947,255158880,0.10931,0.09124032407386769,0.09505621832517296,0.10257307418820717,0.09926296671943652,0.0793,115.74986314409281,203.44,0.7384633759973133,0.7828799595328991,0.33447363265941266,0.03648074168078235,0.03780232247071591,0.05305805765757527,0.048254842179526296,0.0013364884803183919,0.0035475775883457798,0.0013116151466270323,0.0014916837101239594,1.66,5.0869265
249,391,QCOM,Technology,128789536768,44200000000.0,33566000000.0,23531000000.0,24273000000.0,12936000000.0,9043000000.0,5198000000.0,4386000000.0,9.38,11.52,7.99,4.58,3.63,9.13,12.32516,12.66265,1.349962686567164,6305249792,0.47022998,0.718148004219175,0.9088442211055276,0.8553562613131479,0.8934609900183337,0.3992,20.59537437593083,116.57,0.8594903680675068,1.5824120603015075,2.5877900279743296,0.2639245929734362,0.21927740058195927,0.14603584873855144,0.13308250144127196,0.009913483659163752,0.02682199752875531,0.00931773993749472,0.00031255907371467023,-1.21,6.236379
250,392,DGX,Healthcare,15022646272,9883000000.0,10788000000.0,9437000000.0,7726000000.0,946000000.0,1995000000.0,1431000000.0,858000000.0,6.92,8.1,15.85,10.62,6.36,9.08,19.381502,14.770925,2.134526734104046,561374976,0.13312,0.16052944171050398,0.3095903165735568,0.21171770972037285,0.15210069136677895,0.2934,27.00387211417133,135.34,0.7843203801119973,0.7226877715704532,0.6887113478325196,0.07369323050556983,0.14657262508265373,0.1020248110651647,0.06680682083625321,7.166666666666667,14.148936170212766,2.746641074856046,1.7800829875518671,-16.89,2.4037995
251,395,RTX,Industrials,125979492352,67074000000.0,64388000000.0,56587000000.0,77046000000.0,5197000000.0,3864000000.0,-3519000000.0,5537000000.0,3.74,3.52,2.57,-2.59,6.48,5.59,23.053476,15.423971,4.124056417112299,3304250112,0.07806,0.07155248375371737,0.05288224667433076,-0.048764602358549396,0.13254656006128213,0.59419996,38.81190910022734,87.77,0.4612292102654477,0.45357748946187115,0.4619957595997949,0.03271351596333971,0.023939927139352186,-0.021701726147527335,0.039630393083111455,1.996542451018056,1.3567415730337078,-1.1192748091603053,1.5924647684785735,1.62,1.7337972
252,396,O,Real Estate,39578722304,3343681000.0,2080463000.0,1651625000.0,1491591000.0,869408000.0,359456000.0,395486000.0,436482000.0,1.42,1.42,0.87,1.15,1.38,1.44,41.40141,40.82639,28.75097887323944,1538975616,0.03021,0.030279089207526488,0.014348066589884138,0.036000783943682765,0.044655375194281914,2.247,26.0325386287082,59.51,0.6307470141989651,0.6164091961169339,0.8026471844706328,0.01750259476498866,0.008332795904593642,0.019068493996104684,0.023523944968190436,0.0005843835868850043,0.0006666198833789929,0.0004627857713401542,0.0007500963041074464,1.96,1.337961
253,397,REG,Real Estate,11159601152,1224022000.0,1166161000.0,1016175000.0,1133138000.0,482865000.0,361411000.0,44889000.0,239430000.0,2.24,2.829411,2.12,0.27,1.43,2.17,29.00893,29.9447,13.368169642857142,477946368,0.06022,0.07919734098082905,0.05986231424240783,0.0075003609075622165,0.03853478028270749,1.2033,23.505918973737238,65.7,0.6462991134142531,0.6517293702838537,0.6923199539107676,0.0444618064827416,0.03348704103001298,0.004104360795340253,0.02150777564972697,1.3781298429976854,0.9699939075286306,0.0960901627939335,0.5099441559713922,-46.0,1.8348159
254,398,REGN,Healthcare,87001128960,12172900000.0,16071700000.0,8497100000.0,7863400000.0,4338400000.0,8075300000.0,3513200000.0,2115800000.0,36.84,40.51,76.4,32.649999,19.38,43.02,21.525787,18.43352,0.5003669923995657,2355774976,0.19232,0.19142252029650547,0.43025126806188996,0.3186489256528167,0.1907896516587464,0.0,35.980106327438975,785.61,0.11919343452170844,0.14383977665061165,0.24450128341178926,0.14850160023276113,0.3174902102631041,0.20469257077601627,0.14290924810201822,0.8024563480319621,1.180944720678561,1.120423523408598,0.6496561041513141,3.77,3.5097635
255,400,RSG,Industrials,46623129600,13511300000.0,11295000000.0,10153600000.0,10299400000.0,1487600000.0,1290400000.0,967200000.0,1073300000.0,4.78,4.7,4.05,3.03,3.34,5.92,30.838911,24.900337,5.209275523012552,1567587456,0.16223,0.15358249019202974,0.14371470892871063,0.11400417260929525,0.13220911039392969,0.3984,29.959867071148597,148.49,1.2166735494528185,1.0640947109334105,1.0530770046794518,0.05120667518045913,0.05170907633740733,0.04127336348894768,0.04731570548144491,5.286425017768301,10.112852664576803,6.651994497936727,12.224373576309794,3.12,4.5709944
256,402,RVTY,Healthcare,15162053632,3311822000.0,5067169000.0,3782745000.0,2883673000.0,579179000.0,932157000.0,727887000.0,227558000.0,2.8,4.51,8.12,6.52,2.06,5.57,43.16786,21.70018,7.750064285714286,810056128,0.03331,0.0783428533090505,0.13073281493132424,0.19485706300535513,0.08087144043124232,0.147,18.765292742776463,121.18,0.617384087058947,0.7249871498104202,0.5833370811662828,0.04099845039775673,0.062079427772028926,0.09086904013165073,0.03477053096729882,0.001400103772146451,0.005382736956823704,0.0024374264672512615,0.0010175153148923913,-5.57,1.9259083
257,403,RHI,Industrials,8218006528,7238142000.0,6461444000.0,5109000000.0,6074432000.0,657919000.0,598626000.0,306276000.0,454433000.0,5.05,6.08,5.42,2.72,3.93,4.26,15.10099,17.901407,3.5448330693069305,537752000,0.35057998,0.41944193329159646,0.4334568383064782,0.2541100101303505,0.3973417459208539,0.36040002,15.28615726208364,76.28,0.1516367262160532,0.1919393273673456,0.25115304296313995,0.22193343336184865,0.20276192698787648,0.11975957056788393,0.19660440735690107,0.007559503474285273,0.01769379207440941,0.003185487610424707,0.006121016944364511,-15.4,4.944243
258,404,ROK,Industrials,34377494528,7760400000.0,6997400000.0,6329800000.0,6694800000.0,919100000.0,1358100000.0,1023200000.0,695800000.0,11.35,8.02,11.69,8.83,6.013829,13.4,26.36652,22.332838,1.9676509251101322,471462496,0.44652998,0.33721015556207806,0.5683377971208571,1.4435665914221218,1.7214250371103414,0.3804,74.02290807029537,303.8,1.5041458761373643,1.7944007365249415,3.2082392776523703,0.08542853690501641,0.12690625700829783,0.14084545817446006,0.1138230001635858,0.8703598484848485,0.996039603960396,1.0730991085474568,0.8764328001007684,1.49,10.281376
259,405,ROL,Consumer Cyclical,20090927104,2695823000.0,2424300000.0,2161220000.0,2015477000.0,368599000.0,350687000.0,260824000.0,203347000.0,0.8,0.75,0.72,0.54,0.413333,0.98,50.9625,41.60204,52.00255,458718112,0.31481,0.290877424741378,0.3240956038918791,0.27707147106314267,0.24927612626417409,0.6203,43.787236476243606,40.76,0.26541177101902863,0.3722200863547643,0.4431301521203365,0.17370128952115618,0.17716600671103644,0.14129909529226936,0.11690694219589373,0.005759089487601788,0.014505726672887582,0.0035318997134343166,0.003559969213042952,3.27,14.966961
260,406,ROP,Technology,52014764032,5371800000.0,5777800000.0,5527100000.0,5366800000.0,4544700000.0,1152600000.0,949700000.0,1767900000.0,10.91,42.92,10.95,9.08,17.02,17.78,44.727776,27.445444,2.5156227314390467,2342787584,0.07676,0.2833742782675928,0.0996731178332382,0.09062195843432126,0.18625354249412657,0.2441,22.228471704244782,488.56,0.4153749267355872,0.6850516266279251,0.9128513902937079,0.16844200320227717,0.04860440501140681,0.03952998568146249,0.09762602919006676,8.494766355140188,,,,2.84,3.109579
261,409,SPGI,Financial Services,124409446400,11181000000.0,8297000000.0,7442000000.0,6699000000.0,3248000000.0,3024000000.0,2339000000.0,2123000000.0,8.18,10.25,12.56,9.71,8.65,14.45,47.409534,26.838062,3.280936674816626,3429125120,0.06369,0.0890424102859336,1.435215946843854,4.096322241681261,3.9608208955223883,0.493,36.26619725091863,387.66,0.3161718343065493,2.186046511627907,8.15061295971979,0.052570244723553025,0.20125116464794357,0.18656775943208104,0.18708142403947833,1.8538812785388128,,,,2.31,3.47924
262,412,SLB,Energy,83736510464,28091000000.0,22929000000.0,23601000000.0,32917000000.0,3441000000.0,1881000000.0,-10518000000.0,-10137000000.0,2.73,2.43,1.34,-7.57,-7.32,3.68,21.582417,16.010868,5.864786813186813,1519000064,0.22453,0.19128356217688589,0.12305377469580007,-0.8421811193850589,-0.4193001323626737,0.3114,55.670640308386446,59.51,0.679637556284396,0.9286275022896768,1.3520698214428697,0.07977280630578416,0.045313290453132905,-0.24708120933073363,-0.18001491689160393,2.176470588235294,0.9202544031311155,-5.10334788937409,-6.477316293929713,0.61,4.5001144
263,414,SEE,Consumer Cyclical,5626722816,5641900000.0,5533800000.0,4903200000.0,4791100000.0,491600000.0,506800000.0,502900000.0,263000000.0,2.77,3.37,3.36,3.24,1.7,3.43,14.068593,11.361516,4.101630324909747,406550016,1.50717,1.4286544609125253,2.037796542018496,2.9153623188405797,-1.3404689092762487,0.2888,14.039056340856225,39.53,10.90409764603313,15.174105347808604,22.251594202898552,0.07910277245884757,0.08135745589392067,0.08266215194450836,0.045618538819121625,0.008081001528104072,0.03965628166661445,0.029489934756718995,0.010208502466729124,8.21,16.2375
264,415,SRE,Utilities,44995379200,14439000000.0,12857000000.0,11370000000.0,10829000000.0,2139000000.0,1318000000.0,3933000000.0,2198000000.0,7.76,6.65,4.03,12.93,7.4,9.56,18.427834,14.9581585,1.9275977448453607,-4781749760,0.09576,0.07882808181315644,0.05069035806315142,0.16812721754370966,0.11018096145170184,0.5919,-9.461798711875712,143.79,1.0657453473373872,0.9478481596861659,1.0347539862351987,0.02722274543742205,0.018294121729474633,0.05903366705191901,0.033472930785045305,0.12716247547708223,0.0833386025924755,0.25857988165680473,0.14560148383677796,3.86,1.6716154
265,416,NOW,Technology,113075699712,7245000000.0,5896000000.0,4519484000.0,3460437000.0,325000000.0,230000000.0,118503000.0,626698000.0,1.97,1.61,1.16,0.61,3.36,12.24,281.7259,45.34314,23.01682233502538,2758000128,0.25611,0.06458664546899841,0.06224627875507442,0.041807653676281475,0.29450910528064456,0.0,40.654180201691425,550.33,0.4435612082670906,0.5991880920162381,0.753283581720957,0.024437927663734114,0.021300240785330618,0.013597501427701506,0.1040606532579042,0.15351913084553614,0.1411042944785276,0.08072378450769274,0.6184527874378782,2.15,16.368301
266,417,SHW,Basic Materials,70367862784,22148900000.0,19944600000.0,18361700000.0,17900800000.0,2020100000.0,1864400000.0,2030400000.0,1541300000.0,9.0,7.83,7.1,7.483333,5.596667,10.78,30.317776,25.311687,2.8124096666666665,1534137472,0.80007005,0.6512040230811386,0.764976202199245,0.5623130608175474,0.3738025368030461,0.2675,45.6410948679311,271.51,4.032075045936623,4.716642048252092,2.800902847014512,0.08940869257324953,0.09021275772135852,0.09952160614853738,0.07513332228407639,0.005076127913269677,0.01786571643496422,0.006144723456830818,0.0009776543882558325,2.53,19.237167
267,418,SPG,Real Estate,44482818048,5291447000.0,5116789000.0,4607503000.0,5755189000.0,2139535000.0,2249631000.0,1112564000.0,2101584000.0,6.61,6.52,6.84,3.59,6.81,6.36,17.980331,18.687107,2.8270963691376703,2266155776,0.64829004,0.6817010161464434,0.669243826774858,0.36603857512094207,0.8318499302168542,1.0942,17.14188177679803,118.8,8.111532363620606,7.683570373755151,8.961705519906088,0.06481225171739813,0.06660170405761796,0.03198231883396385,0.0672902438969724,0.26262532651177406,0.2797206562203914,0.1429083391756468,0.5122438822025095,2.28,13.739884
268,419,SWKS,Technology,17179192320,5485500000.0,5109100000.0,3355700000.0,3376800000.0,1275200000.0,1498300000.0,814800000.0,853600000.0,6.93,7.85,9.07,4.84,4.92,9.0,15.575758,11.993334,1.730639826839827,718737472,0.20357999,0.2331687694276833,0.28285288176549434,0.19566783535853224,0.20706886932052496,0.34919998,23.742465952519584,107.22,0.4002742731760834,0.4220422495327632,0.03618942413909034,0.1430911824771651,0.1744095358934662,0.1595550942878963,0.17637821307546078,2550.4,211.0281690140845,156.69230769230768,30.92753623188406,0.85,2.9965854
269,421,SNA,Industrials,14207550464,4492800000.0,4252000000.0,3592500000.0,3730000000.0,911700000.0,820500000.0,627000000.0,693500000.0,18.03,17.14,15.22,11.55,12.59,18.94,14.891292,14.1758175,0.7862350249584027,563299968,0.21876,0.2034454287818267,0.19620268299098495,0.1639258542706999,0.20342612419700215,0.3481,25.604335273102663,272.56,0.27797737263740435,0.29520074607235947,0.3881408664278805,0.13075091785222578,0.12138112638134828,0.09561862351882634,0.12180556775270045,0.00426975907089365,0.00948683802239969,0.0021552937714913734,0.004054463555247309,3.21,2.9855773
270,422,SEDG,Technology,10020340736,3110279000.0,1963865000.0,1459271000.0,1425660000.0,93779000.0,169170000.0,140322000.0,146549000.0,3.36,1.7,3.24,2.79,3.06,11.26,52.928574,15.793961,4.700583630952381,-366680256,0.13345,0.043089719284348314,0.1291335601459193,0.12923886283947514,0.1805524412630749,0.0,-28.14006138088875,183.13,0.3290310545193226,0.535064223278849,0.6001444153710268,0.02198315075965512,0.05849463704072529,0.05757723597918681,0.09805074721133877,0.14528320301909708,0.3508091608118981,0.9517614661475643,1.2296855071490904,0.56,3.9909337
271,423,SO,Utilities,75684667392,29279000000.0,23113000000.0,20375000000.0,21419000000.0,3535000000.0,2408000000.0,3134000000.0,4754000000.0,3.08,3.28,2.26,2.95,4.500475,4.03,22.535715,17.223326,5.591988961038961,-3176750080,0.087390006,0.11625230202578268,0.08549921886095725,0.1108870254396207,0.17103180313714203,0.97510004,-23.749043550822858,69.19,1.9447184951328598,1.9695355773327652,1.8059300145065986,0.02620634438176009,0.01888123951260056,0.02549314678488632,0.040050547598989045,0.9852285395763657,0.6297071129707112,0.8551159618008185,1.423779574722971,2.62,2.4679112
272,424,LUV,Industrials,20137271296,23814000000.0,15790000000.0,9048000000.0,22428000000.0,539000000.0,977000000.0,-3074000000.0,2300000000.0,1.09,0.91,1.65,-5.44,4.28,2.9,31.04587,11.668965,10.70547247706422,-546499968,0.053039998,0.05043510807523159,0.09381601690032648,-0.3463271744028842,0.2339300244100895,0.5745,-36.61904294406107,33.63,0.8824740338729298,1.1792778951411562,1.374380351509689,0.01523933387995137,0.02689977973568282,-0.08887475425002891,0.08882023556671172,0.0006101831489075341,0.002981626152446004,-0.003935233231753605,0.0024314629207793847,0.36,1.8682714
273,428,STLD,Basic Materials,17256679424,22260774000.0,18408850000.0,9601482000.0,10485286000.0,3862674000.0,3214066000.0,550822000.0,671103000.0,17.27,21.06,15.67,2.61,3.06,9.2,5.9114065,11.096739,0.6425442385639838,2311248384,0.37227002,0.47509279112836006,0.5097936583542187,0.12676667670081038,0.16465415421727186,0.088599995,7.647765381844827,104.57,0.377667917903236,0.49263328395700884,0.7140526801750176,0.27278802009945774,0.25648439730676165,0.059448309773330536,0.08109256364819446,0.009121328047757726,0.021709176441749023,0.001587514062874698,0.0025200206308025157,-0.44,1.9697086
274,430,SYK,Healthcare,107432861696,18449000000.0,17108000000.0,14351000000.0,14884000000.0,2358000000.0,1994000000.0,1599000000.0,2083000000.0,6.88,6.23,5.29,4.26,5.57,11.44,41.135174,24.738638,3.5957322674418606,2213874944,0.16400999,0.14191141068849303,0.13403239900517577,0.1222103332314277,0.1626454282814086,0.41599998,48.353885701684874,282.0,0.7135893115069812,0.8383410633864354,1.0111586670742891,0.06393015941871814,0.05757847015679594,0.046577337605592774,0.0690489607849637,0.0022663894982354405,0.005215669878174884,0.0014717953413108673,0.0020080725888181133,2.72,6.1908827
275,432,SNPS,Technology,65640304640,5081542000.0,4204193000.0,3685281000.0,3360694000.0,984594000.0,757516000.0,664347000.0,532367000.0,5.98,6.44,4.96,4.4,3.55,12.36,72.1388,34.902107,5.836472742474916,1479054720,0.15845,0.17850672395741268,0.14305881037638876,0.13537646380856355,0.13038582047130393,0.0,44.12991129902211,428.96,0.118999950142547,0.12592063245955676,0.13520203349877044,0.10454288646940722,0.08655090228123936,0.08273248699698707,0.08311533201356407,0.0034806230796939333,0.006819729448695964,0.001800511521549841,0.0028182819874175893,2.36,11.26227
276,434,TMUS,Communication Services,165260853248,79571000000.0,80118000000.0,68397000000.0,44998000000.0,2590000000.0,3024000000.0,3064000000.0,3468000000.0,3.09,2.07,2.42,2.68,4.06,10.03,44.572815,13.731805,4.443949838187702,7472500224,0.09053001,0.037182726541862866,0.04376139619692628,0.046890303623898136,0.12046267671680155,0.0,22.112660228416747,137.71,1.5484380383599403,1.5341234696535555,1.5949283790401567,0.01225524988407196,0.014639601477515335,0.015307600843316914,0.03989829845491884,0.000476481933907894,0.0014952445391937116,0.0005506978335785503,0.0009978721896185682,0.27,2.4726222
277,435,TROW,Financial Services,25825236992,6488400000.0,7671900000.0,6206700000.0,5617900000.0,1557900000.0,3082900000.0,2372700000.0,2131300000.0,6.12,6.73,13.25,10.08,8.82,7.53,18.584967,15.104913,2.468123039215686,2080225024,0.15556,0.17624300016969285,0.3416826448845689,0.3078629817049436,0.3000943382943073,0.72129995,12.196914683399175,113.01,0.03728717687652017,0.02761922706063595,0.019994809913066045,0.13380227255159619,0.24630490708339325,0.22260061919504645,0.22842536225670926,0.37606816974846713,0.6242836603689529,0.399021240098885,0.4085532999789139,-4.82,2.7537284
278,438,TRGP,Energy,19033061376,20929800000.0,16949800000.0,8260300000.0,8671100000.0,1195500000.0,71200000.0,-1553900000.0,-209200000.0,3.85,3.95,-0.07,-7.26,-1.44,6.74,21.872728,12.494065,3.2452116883116884,10650000,0.36189997,0.44847507221367744,0.025783088900959622,-0.5258011031028998,-0.040233864143395644,0.42119998,1788.6274172995306,84.28,4.338447687286641,2.401484700344016,2.6399688694887153,0.06111963190184049,0.00468168488052498,-0.09787914863596565,-0.011118729105877726,9.105102817974105,0.12139812446717818,-2.176330532212885,-0.28320021659672395,0.89,7.052764
279,440,TEL,Technology,42540527616,16281000000.0,14923000000.0,12172000000.0,13448000000.0,2428000000.0,2261000000.0,-241000000.0,1844000000.0,6.61,7.52,6.85,-0.73,5.46,7.53,20.4236,17.928286,2.7122974281391827,1771374976,0.18724,0.22477319014997224,0.21261989843896933,-0.02568474901417457,0.17445600756859034,0.3514,24.141843661045375,135.71,0.3893723384558415,0.3848034605980816,0.441862943621443,0.11683187373688769,0.10534898891063274,-0.012524685583619166,0.09363257845028942,0.003996237871597699,0.008973227612697969,-0.0003242740263689674,0.003005773500798152,6.74,3.7375417
280,441,TDY,Technology,18057981952,5458600000.0,4614300000.0,3086200000.0,3163600000.0,788600000.0,445300000.0,401900000.0,402300000.0,15.84,16.824869,9.544493,10.875842,11.007453,20.58,24.232323,18.651117,1.1774695075757575,759337472,0.09356,0.09666347968914711,0.058422986092889005,0.12448119928142229,0.14819317051607914,0.0,23.746539888920427,383.28,0.48057169473658407,0.5378378378378378,0.241126184724029,0.054939389717152017,0.030825141907794545,0.07929211222033698,0.08784226385431679,0.0018411583647473223,0.0025593740260513344,0.0016731896614997918,0.002914816447778687,3.32,2.106037
281,442,TFX,Healthcare,10702971904,2791041000.0,2809563000.0,2537156000.0,2595362000.0,363139000.0,485374000.0,335324000.0,461466000.0,7.68,7.74,10.38,7.21,9.99,14.4,29.669271,15.823611,2.060366015625,352099488,0.091400005,0.09028888345208116,0.12926939437746554,0.10050301862125002,0.15488970637595156,0.1744,30.53365046642726,228.88,0.4554884573920031,0.5236396690270558,0.768625221305115,0.05241566076982845,0.07063353261380481,0.04688168248594664,0.0731345743618677,0.0017484367473721333,0.005784222337675256,0.001257244665343838,0.002233498407783046,1.66,2.5402453
282,443,TER,Technology,16499251200,3155045000.0,3702881000.0,3121469000.0,2294965000.0,715501000.0,1020833000.0,784147000.0,479175000.0,3.8,4.52,6.15,4.72,2.74,4.59,28.005262,23.185184,6.101364210526316,343753760,0.23634,0.29188706046683915,0.39741416629812576,0.3552970569338356,0.32119150031470634,0.1302,48.024357818922475,106.48,0.05421014370369283,0.07185808474988009,0.21420622758853802,0.20435575616950735,0.2680991966476078,0.21469680035790695,0.17135571182130013,6.45893100553364,7.626238252476505,6.646440074588913,4.585845535457938,3.49,6.737149
283,444,TSLA,Consumer Cyclical,777605087232,81462000000.0,53823000000.0,31536000000.0,24578000000.0,12583000000.0,5519000000.0,690000000.0,-862000000.0,3.08,4.02,1.866667,0.246667,-0.326667,4.73,79.655846,51.86892,16.840558441558443,3028124928,0.27139,0.28147369362920543,0.1828149325913412,0.031046119235095614,-0.13025083106678756,0.0,253.4971971109377,242.19,0.06932265569076593,0.22637384477789924,0.5281889763779527,0.15282129757827492,0.08882844312822906,0.013231571680601366,-0.025124602873881487,0.005174451950764023,0.0076278607524559675,0.0003815383902749578,-0.00029471628394315793,6.59,15.229996
284,445,TXN,Technology,152144478208,20028000000.0,18344000000.0,14461000000.0,14383000000.0,8749000000.0,7769000000.0,5595000000.0,5017000000.0,8.91,9.55131,8.417118,6.074919,5.360043,7.89,18.805836,21.23701,2.383502805836139,1516000000,0.51192003,0.6001920834190848,0.582689567239181,0.6090127353869599,0.5632648478724599,0.5846,100.1472871083905,167.27,0.5992316663236605,0.5805895147378685,0.7399586372047459,0.321571654353659,0.3148403306856865,0.28913234458167536,0.27844377844377843,,,114.18367346938776,16.723333333333333,2.27,9.544859
285,446,TXT,Industrials,15672552448,12869000000.0,12382000000.0,11651000000.0,13630000000.0,861000000.0,746000000.0,309000000.0,815000000.0,4.05,4.05,3.33,1.35,3.52,5.89,19.187653,13.193548,3.257666172839506,1042124992,0.13083,0.12104597216364403,0.10946441672780631,0.05286569717707442,0.14769844146429867,0.0184,15.112574135444975,78.09,0.44734992267678897,0.4673514306676449,0.6342172797262617,0.05284477996685693,0.047134643331016614,0.020064935064935063,0.05426821147955786,0.0018891582333816952,0.004265147175697453,0.0006362124993637422,0.0014563395245876117,0.85,2.190001
286,449,TSCO,Consumer Cyclical,24353679360,14204717000.0,12731105000.0,10620352000.0,8351931000.0,1088712000.0,997114000.0,748958000.0,562354000.0,9.7,9.78,8.69,6.44,4.7,11.24,22.914434,19.774912,2.0386507216494847,260694000,0.55452,0.5330510532624108,0.49789355683551667,0.38930368429807055,0.35884483859913996,0.38959998,94.21299638656816,224.16,2.090739594676109,1.9570392452057632,1.840888015635396,0.12823478001740873,0.12837054859711666,0.1062484998118913,0.10631981589891078,0.0055920694524831645,0.015105476260127529,0.004458238868844335,0.0024269865446322476,2.79,11.653036
287,450,TT,Industrials,46096150528,15991700000.0,14136400000.0,12454700000.0,16598900000.0,1756500000.0,1423400000.0,854900000.0,1410900000.0,7.79,7.55,5.96,3.579858,5.920563,9.68,25.947369,20.881199,2.680513350449294,1055350016,0.32001,0.2877055624713359,0.22690535779758014,0.13301489007483935,0.1929462283244899,0.3463,43.661255414241644,202.05,0.7921607809735963,0.7718831199885224,0.8202922002147158,0.09714295195115477,0.07881593373127056,0.04708454730209785,0.06885025106991406,0.0037473031435315707,0.007898143133845384,0.0015821849263850897,0.0018135518881503582,1.76,7.372971
288,452,TRV,Financial Services,38219579392,36884000000.0,34816000000.0,31981000000.0,31581000000.0,2842000000.0,3662000000.0,2697000000.0,2622000000.0,9.42,11.91,14.63,10.56,10.01,17.14,17.721869,9.739791,1.0339480891719746,12497874944,0.09989,0.1318181818181818,0.1267698272579361,0.09235985069004486,0.10106772539798789,0.4019,3.0644975527129104,167.29,0.3382189239332096,0.25236265448125456,0.22430738673333106,0.024559917730324843,0.030398618697391796,0.02309787263197561,0.023809956230362687,0.0376738205389928,0.04436690534171725,0.033726412145009814,0.035672498707518166,0.99,1.7484657
